artist_uri,artist_name,song_uri,song_name
spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,spotify:track:4lCv7b86sLynZbXhfScfm2,Firework
spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,spotify:track:5W3cjX2J3tjhG8zb6u0qHn,"Harder, Better, Faster, Stronger"
spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:track:4kflIGfjdZJW4ot2ioixTB,Someone Like You
spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,Radiohead,spotify:track:3SVAN3BRByDmHOhKyIDxfC,Karma Police
spotify:artist:58lV9VcRSjABbAbfWS6skp,Bon Jovi,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer
spotify:artist:08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,spotify:track:4xh7W7tlNMIczFhupCPniY,Go Your Own Way - 2004 Remaster
spotify:artist:085pc2PYOi8bGKj0PNjekA,will.i.am,spotify:track:2iJuuzV8P9Yz0VSurttIV5,Scream & Shout
spotify:artist:5yV1qdnmxyIYiSFB02wpDj,The Postal Service,spotify:track:27LyQFdQbui4TnRs05cZ8C,Such Great Heights - Remastered
spotify:artist:2iE18Oxc8YSumAU232n4rW,The Jackson 5,spotify:track:4CbUtLtAcgLJ7mAIeooJS8,I Want You Back
spotify:artist:6olE6TJLqED3rqDCT0FyPh,Nirvana,spotify:track:2YodwKJnbPyNKe8XXSE9V7,Lithium
spotify:artist:6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,spotify:track:1B4UY3AHkFihZmowuofZfR,Petting Zoo Justice
spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,spotify:track:2Ls4QknWvBoGSeAlNKw0Xj,Y.M.C.A.
spotify:artist:4l1cKWYW591xnwEGxpUg3J,Miike Snow,spotify:track:6vSq5q5DCs1IvwKIq53hj2,Animal
spotify:artist:60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,spotify:track:1TWfkGrhF7ob0nwB2M6knb,Animals
spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Avicii,spotify:track:591nHHHzZl1NLt9PMKpinM,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit
spotify:artist:3nnQpaTvKb5jCQabZefACI,Jeff Buckley,spotify:track:3pRaLNL3b8x5uBOcsgvdqM,Hallelujah
spotify:artist:67hb7towEyKvt5Z8Bx306c,Empire of the Sun,spotify:track:57RHMnLMQx8Qz5V6c0E8dF,We Are The People
spotify:artist:0PFtn5NtBbbUNbU9EAmIWF,TOTO,spotify:track:2374M0fQpWi3dLnB54qaLX,Africa
spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:track:2AT8iROs4FQueDv2c8q2KE,R U Mine?
spotify:artist:1HY2Jd0NmPuamShAr6KMms,Lady Gaga,spotify:track:5ka2ajep9OAvU5Sgduhiex,Applause
spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,spotify:track:5GjnIpUlLGEIYk052ISOw9,This Is What It Feels Like
spotify:artist:5he5w2lnU9x7JFhnwcekXX,Skrillex,spotify:track:6VRhkROS2SZHGlp0pxndbJ,Bangarang (feat. Sirah)
spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,spotify:track:6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter
spotify:artist:0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,spotify:track:1oHNvJVbFkexQc0BpQp7Y4,Starships
spotify:artist:3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,spotify:track:6GG73Jik4jUlQCkKg9JuGO,The Middle
spotify:artist:0C0XlULifJtAgn6ZNCW2eu,The Killers,spotify:track:1sTsuZTdANkiFd7T34H3nb,Human
spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,spotify:track:54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered
spotify:artist:44NX2ffIYHr6D4n7RaZF7A,Van Morrison,spotify:track:3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl
spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:track:55h7vJchibLdUkxdlX3fK7,Treasure
spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,spotify:track:0G21yYKMZoHa30cYVi1iA8,Welcome To The Jungle
spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:track:48RrDBpOSSl1aLVCalGl5C,The Monster
spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:track:4fzsfWzRhPawzqhX8Qt9F3,Stronger
spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,spotify:track:4dTaAiV9xFFCxnPur9c9yL,Memories (feat. Kid Cudi)
spotify:artist:67ea9eGLXYMsO2eYQRui3w,The Who,spotify:track:3qiyyUfYe7CRYLucrPmulD,Baba O'Riley
spotify:artist:7gjAu1qr5C2grXeQFFOGeh,Passion Pit,spotify:track:4prEPl61C8qZpeo3IkYSMl,Sleepyhead
spotify:artist:4Ui2kfOqGujY81UcPrb5KE,HAIM,spotify:track:5wL742yBgvtbw1IibA3FMJ,Falling
spotify:artist:50OApTJurDusIo9dGTqSU4,Lilly Wood and The Prick,spotify:track:5fnA9mkIfScSqHIpeDyvck,Prayer in C - Robin Schulz Radio Edit
spotify:artist:2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,Iris
spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,spotify:track:5IVuqXILoxVWvWEPm82Jxr,Crazy In Love
spotify:artist:5xUf6j4upBrXZPg6AI4MRK,Soundgarden,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun
spotify:artist:00FQb4jTyendYWaN8pK0wa,Lana Del Rey,spotify:track:487OPlneJNni3NWC8SYqhW,Born To Die
spotify:artist:432R46LaYsJZV2Gmc4jUV5,Joy Division,spotify:track:1r8oPEXqnhUVgkUkJNqEuF,Love Will Tear Us Apart - 2010 Remaster
spotify:artist:12Chz98pHFMPJEknJQMWvI,Muse,spotify:track:0c4IEciLCDdXEhhKxj4ThA,Madness
spotify:artist:1HY2Jd0NmPuamShAr6KMms,Lady Gaga,spotify:track:7rl7ao5pb9BhvAzPdWStxi,Telephone
spotify:artist:3yY2gUcIsjMr8hjo51PoJ8,The Smiths,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster
spotify:artist:6UE7nl9mha6s8z0wFQFIZ2,Robyn,spotify:track:7g13jf3zqlP5S68Voo5v9m,Dancing On My Own - Radio Edit
spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are
spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,spotify:track:36c4JohayB9qd64eidQMBi,Doin' it Right
spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,spotify:track:6cr6UDpkjEaMQ80OjWqEBQ,Sultans of Swing
spotify:artist:1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,spotify:track:41KPpw0EZCytxNkmEMJVgr,One - Radio Edit
spotify:artist:5NGO30tJxFlKixkPSgXcFE,The Police,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take
spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,LMFAO,spotify:track:0obBFrPYkSoBJbvHfUIhkv,Sexy And I Know It
spotify:artist:3iOvXCl6edW5Um0fXEBRXy,The xx,spotify:track:27BpBnTNtY9SBrE3EusnM6,Islands
spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop
spotify:artist:762310PdDnwsDxAQxzQkfX,Depeche Mode,spotify:track:1xShPgQbOUa98avWJQFDBY,Personal Jesus - Original Seven Inch Version
spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger
spotify:artist:0NKDgy9j66h3DLnN8qu1bB,Eurythmics,spotify:track:1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered
spotify:artist:5ypxebeHEIXjMtJb17uJlI,Jet,spotify:track:305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl
spotify:artist:6u11Qbko2N2hP4lTBYjX86,Peter Bjorn and John,spotify:track:6M6UoxIPn4NOWW0x7JPRfv,Young Folks
spotify:artist:7gRhy3MIPHQo5CXYfWaw9I,Azealia Banks,spotify:track:6no1mklq4BJBg7KJ6Dly7N,212
spotify:artist:2dd5mrQZvg6SmahdgVKDzh,PSY,spotify:track:03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일)
spotify:artist:7bu3H8JO7d0UbMoVzbo70s,The Cure,spotify:track:76GlO5H5RT6g7y0gev86Nk,Just Like Heaven
spotify:artist:4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",spotify:track:7Cuk8jsPPoNYQWXK9XRFvG,September
spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,spotify:track:6eN1f9KNmiWEhpE2RhQqB5,Paradise City
spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,spotify:track:7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama
spotify:artist:2CIMQHirSU0MQqyYHq0eOx,deadmau5,spotify:track:3ezkJgagRPZ39KCTrKcSI7,Ghosts 'n' Stuff
spotify:artist:2gsggkzM5R49q6jpPvazou,Jessie J,spotify:track:0puf9yIluy9W0vpMEUoAnN,Bang Bang
spotify:artist:3iOvXCl6edW5Um0fXEBRXy,The xx,spotify:track:1zuKjpp4t7BS8JPKi6mkQr,Angels
spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,spotify:track:72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster
spotify:artist:1bT7m67vi78r2oqvxrP3X5,Naughty Boy,spotify:track:36pLU2ywVeBKEF0rrKtmCB,La La La
spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:track:722tgOgdIbNe3BEyLnejw4,Black Skinhead
spotify:artist:3AQRLZ9PuTAozP28Skbq8V,The Script,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame
spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,spotify:track:1Y373MqadDRtclJNdnUXVc,Paranoid - 2016 Remaster
spotify:artist:3K2zB87GZv1krx031en5VA,La Roux,spotify:track:6lUY6MoqGgPnA27PHYxem5,Bulletproof
spotify:artist:3FUY2gzHeIiaesXtOAdB7A,Train,spotify:track:4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister"
spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,Radiohead,spotify:track:1bSpwPhAxZwlR2enJJsv7U,No Surprises
spotify:artist:3vbKDsSS70ZX9D2OcvbZmS,Beck,spotify:track:5PntSbMHC1ud6Vvl8x56qd,Loser
spotify:artist:3K2zB87GZv1krx031en5VA,La Roux,spotify:track:4gMnvtp0lXJY9GkgPGcELg,In For The Kill
spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball
spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster
spotify:artist:5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,spotify:track:2g8HN35AnVGIk7B8yMucww,Big Poppa - 2005 Remaster
spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,spotify:track:1L94M3KIu7QluZe63g64rv,Alive
spotify:artist:0MlOPi3zIDMVrfA9R04Fe3,American Authors,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life
spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,spotify:track:1hZk9dktp4yRFTm0TrycuH,If I Lose Myself - Alesso vs OneRepublic
spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,spotify:track:39lSeqnyjZJejRuaREfyLL,Hungry Like the Wolf - 2009 Remaster
spotify:artist:0TnOYISbd1XYRBk9myaseg,Pitbull,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything
spotify:artist:0awl5piYwO0CDTHEkCjUhn,Nico & Vinz,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong
spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,spotify:track:5g7rJvWYVrloJZwKiShqlS,Dirty Paws
spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version
spotify:artist:6g0mn3tzAds6aVeUYRsryU,The War On Drugs,spotify:track:71jGGLe5VtEHjIk5dU2W3S,Red Eyes
spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,spotify:track:7vS3Y0IKjde7Xg85LWIEdP,Problem
spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here
spotify:artist:6xrCU6zdcSTsG2hLrojpmI,José González,spotify:track:5YqpHuXpFjDVZ7tY1ClFll,Heartbeats
spotify:artist:6hN9F0iuULZYWXppob22Aj,Simple Minds,spotify:track:3fH4KjXFYMmljxrcGrbPj9,Don't You (Forget About Me)
spotify:artist:0jnsk9HBra6NMjO2oANoPY,Flo Rida,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling
spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,Metallica,spotify:track:5BIMPccDwShpXq784RJlJp,Enter Sandman
spotify:artist:1yAwtBaoHLEDWAnWR87hBT,Modest Mouse,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,Float On
spotify:artist:1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,spotify:track:6u9RqxALwkjJ1ukB1y8vuP,You've Got The Love
spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Avicii,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,The Nights
spotify:artist:776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower
spotify:artist:12Chz98pHFMPJEknJQMWvI,Muse,spotify:track:3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole
spotify:artist:1HY2Jd0NmPuamShAr6KMms,Lady Gaga,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way
spotify:artist:3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire,spotify:track:2LWMF10STZqYY9a3YqBiOG,Reflektor
spotify:artist:3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,spotify:track:1KsI8NEeAna8ZIdojI3FiT,Hungry Heart
spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,spotify:track:1fu5IQSRgPxJL2OTP7FVLW,I See Fire
spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,spotify:track:7x8dCjCr0x6x2lXKujYD34,The Pretender
spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,Radiohead,spotify:track:5AiNZnMDCWwujIENPj9PV9,Everything In Its Right Place
spotify:artist:0vEsuISMWAKNctLlUAhSZC,Counting Crows,spotify:track:5DiXcVovI0FcY2s0icWWUu,Mr. Jones
spotify:artist:3ghuENh76FdZ6jFc6qwHWs,Alice Johnson,spotify:track:2t2rwus7ggTrrj9kpA1K2e,Holy Grail (Holy Reply to Jay Z)
spotify:artist:5Tf4EH8tDvznnjULcFxkIl,Alex Clare,spotify:track:4sK96UnGx3NjBaqvfTG2dm,Too Close
spotify:artist:16GcWuvvybAoaHr0NqT8Eh,Alabama Shakes,spotify:track:1EuvOdyyzhFUP2z3gfr6xz,Hold On
spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,spotify:track:1tAutlhI9FwnKn7fVgmd5P,Without You (feat. Usher)
spotify:artist:1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,spotify:track:1c478uMN61yF2JOXXEtsdw,Spectrum (Say My Name) - Calvin Harris Remix
spotify:artist:7Js6Lde8thlIHXggv2SCBz,Europe,spotify:track:3MrRksHupTVEQ7YbA0FsZK,The Final Countdown
spotify:artist:12Chz98pHFMPJEknJQMWvI,Muse,spotify:track:3skn2lauGk7Dx6bVIt5DVj,Starlight
spotify:artist:1HY2Jd0NmPuamShAr6KMms,Lady Gaga,spotify:track:4lwavw59UjXUPJZtKNdFYp,Alejandro
spotify:artist:2wY79sveU1sp5g7SokKOiI,Sam Smith,spotify:track:7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One
spotify:artist:0AuW7OCyKfFrsMbtHrYgIV,House Of Pain,spotify:track:3TZwjdclvWt7iPJUnMpgcs,Jump Around
spotify:artist:6nS5roXSAGhTGr34W6n7Et,Disclosure,spotify:track:4PPiV0xlKze0D4G93UWLji,White Noise
spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,spotify:track:48td6xvpokdYwvbl3JIiXP,Love Never Felt So Good
spotify:artist:7gP3bB2nilZXLfPHJhMdvc,Foster The People,spotify:track:5Fli1xRi01bvCjsZvKWro0,Houdini
spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:track:086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?
spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:track:5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)"
spotify:artist:26dSoYclwsYLMAKD3tpOr4,Britney Spears,spotify:track:38iU2jg98IZZEIJPrP7aWD,Till the World Ends
spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,Can't Stop
spotify:artist:3YcBF2ttyueytpXtEzn1Za,Incubus,spotify:track:7nnWIPM5hwE3DaUBkvOIpy,Drive
spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,Sia,spotify:track:5S9lfZu1YF8xKkgSsqL2Bd,Elastic Heart
spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,spotify:track:6tS3XVuOyu10897O3ae7bi,California Gurls
spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,spotify:track:1VuBmEauSZywQVtqbxNqka,Beautiful Day
spotify:artist:0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,spotify:track:7C7yqFTM0ncyJ04GIKrxdV,Anything Could Happen
spotify:artist:3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son
spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,spotify:track:7yMiX7n9SBvadzox8T5jzT,Clint Eastwood
spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,Set Fire to the Rain
spotify:artist:2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,spotify:track:0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al
spotify:artist:1aX2dmV8XoHYCOQRxjPESG,The Human League,spotify:track:3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me
spotify:artist:3oDbviiivRWhXwIE8hxkVV,The Beach Boys,spotify:track:2Gy7qnDwt8Z3MNxqat4CsK,Wouldn't It Be Nice - Stereo Mix
spotify:artist:2MRmwfhBUelExXfUECIV6D,A Surgeon,spotify:track:17SQ4n6IxM3DoOGtrRFB4l,No Church in the Wild
spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,spotify:track:1pKYYY0dkg23sQQXi0Q5zN,Around the World
spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,spotify:track:57Xjny5yNzAcsxnusKmAfA,Reptilia
spotify:artist:7gP3bB2nilZXLfPHJhMdvc,Foster The People,spotify:track:4VbDJMkAX3dWNBdn3KH6Wx,Helena Beat
spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,spotify:track:5R9a4t5t5O0IsznsrKPVro,Single Ladies (Put a Ring on It)
spotify:artist:7bu3H8JO7d0UbMoVzbo70s,The Cure,spotify:track:4dneV7C1yDt9UtyxrQY375,Boys Don't Cry - Single Version
spotify:artist:42TFhl7WlMRXiNqzSrnzPL,Lou Reed,spotify:track:5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side
spotify:artist:6FQqZYVfTNQ1pCqfkwVFEa,Foals,spotify:track:4c9WmjVlQMr0s1IjbYO52Z,My Number
spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,In the End
spotify:artist:2txHhyCwHjUEpJjWrEyqyX,Tom Odell,spotify:track:7otCGmgp9h4CsR2LhwB6gt,Another Love
spotify:artist:03r4iKL2g2442PT9n2UKsx,Beastie Boys,spotify:track:0Puj4YlTm6xNzDDADXHMI9,Sabotage
spotify:artist:0cQbJU1aAzvbEmTuljWLlF,No Doubt,spotify:track:6urCAbunOQI4bLhmGpX7iS,Don't Speak
spotify:artist:29kkCKKGXheHuoO829FxWK,Boston,spotify:track:1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling
spotify:artist:163tK9Wjr9P9DmM0AVK7lm,Lorde,spotify:track:74fpNVAJrKGQuqHETi4WSt,Tennis Court
spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:track:712uvW1Vezq8WpQi38v2L9,"Bitch, Don’t Kill My Vibe"
spotify:artist:6nS5roXSAGhTGr34W6n7Et,Disclosure,spotify:track:4FjT3dqUW2Uq0R3pMz5V7C,Help Me Lose My Mind
spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:track:4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix
spotify:artist:0jnsk9HBra6NMjO2oANoPY,Flo Rida,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia)
spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:track:6P7tTFzn6oNa0GL8w8oazE,Make You Feel My Love
spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:track:07nH4ifBxUB4lZcsf44Brn,Blame
spotify:artist:2P3cjUru4H3fhSXXNxE9kA,Blackstreet,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity
spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,spotify:track:7h2yhVxcZOGyQdOwD4Hu8J,I Want To Break Free - Remastered 2011
spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,Weezer,spotify:track:2MLHyLy5z5l5YRp7momlgw,Island In The Sun
spotify:artist:6HUm6AHJE0oisACMN6NNJ5,Faul & Wad Ad,spotify:track:13qqdlSeF8FcxsRyapDMZ0,Changes
spotify:artist:6FXMGgJwohJLUSr5nVlf9X,Massive Attack,spotify:track:2BndJYJQ17UcEeUFJP5JmY,Paradise Circus
spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,spotify:track:6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For
spotify:artist:5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,spotify:track:2N5zMZX7YeL1tico8oQxa9,Crazy
spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:track:5WQQIDU3HRaMyPkob8mpFb,Where Have You Been
spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,spotify:track:0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You
spotify:artist:2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,spotify:track:423hwXFgoN8RYmqLoLuVvY,"No Woman, No Cry - Live At The Lyceum, London/1975"
spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,Coldplay,spotify:track:4HXOBjwv2RnLpGG4xWOO6N,Princess of China
spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,spotify:track:7s25THrKz86DM225dOYwnr,Respect
spotify:artist:1xU878Z1QtBldR7ru9owdU,Phoenix,spotify:track:3AA8xNhDC0MpqwkGX3EP5V,If I Ever Feel Better
spotify:artist:1L9i6qZYIGQedgM9QLSyzb,Klingande,spotify:track:2mpsKeLCbdXkwEpZRNi4XD,Jubel
spotify:artist:16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,spotify:track:3ekNuTF3UpOvIZCfiejpnC,Stubborn Love
spotify:artist:536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,spotify:track:0Hrd6CSafHHqKptyFppmqH,Undercover Martyn
spotify:artist:3CjlHNtplJyTf9npxaPl5w,CHVRCHES,spotify:track:4qjBW0bGqddImVp7R2np0g,Recover
spotify:artist:2CIMQHirSU0MQqyYHq0eOx,deadmau5,spotify:track:0DIekYoiwwr1kkTUGmQlSL,Strobe - Radio Edit
spotify:artist:0id62QV2SZZfvBn9xpmuCl,Aloe Blacc,spotify:track:6q1qACcezH6eH77Xljh5QV,I Need A Dollar
spotify:artist:2TwepUY7feaTuipStcyzLZ,Asaf Avidan & the Mojos,spotify:track:68rcszAg5pbVaXVvR7LFNh,One Day / Reckoning Song (Wankelmut Remix) - Radio Edit
spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,spotify:track:48UPSzbZjgc449aqz8bxox,Californication
spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx,Grouplove,spotify:track:0GO8y8jQk1PkHzS31d699N,Tongue Tied
spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Avicii,spotify:track:1CKtxKqyFsFITCH4SpDrWj,You Make Me
spotify:artist:2wY79sveU1sp5g7SokKOiI,Sam Smith,spotify:track:5XX9oGZfgKMXdHnEp4t2JB,Money On My Mind
spotify:artist:2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,spotify:track:0Oe49j06Bjrxs8PltuVeaW,On The Floor - Radio Edit
spotify:artist:31TPClRtHm23RisEBtV3X7,Justin Timberlake,spotify:track:0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland)
spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:track:1LmN9SSHISbtp9LoaR5ZVJ,Payphone
spotify:artist:33ScadVnbm2X8kkUqOkC6Z,Don Omar,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro
spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:track:29EkMZmUNz1WsuzaMtVo1i,I Bet You Look Good On The Dancefloor
spotify:artist:3RGLhK1IP9jnYFH4BRFJBS,The Clash,spotify:track:39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered
spotify:artist:2cnMpRsOVqtPMfq7YiFE6K,Van Halen,spotify:track:7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster
spotify:artist:33EUXrFKGjpUSGacqEHhU4,Iggy Pop,spotify:track:15BQ7vEDv2LJuh8TxWIhtd,The Passenger
spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,Madonna,spotify:track:22sLuJYcvZOSoLLRYev1s5,Material Girl
spotify:artist:4pejUc4iciQfgdX6OKulQn,Queens of the Stone Age,spotify:track:6NvRxjfYkkT2SpirAlmsjH,No One Knows
